301.128093957901,770856,3118.5,747325,0,23531
421.59424567222595,1143891,3110.5,1110472,0,33419
540.016135931015,1511804,3133.0,1468861,0,42943
600.2160089015961,1692719,3057.5,1645090,0,47629
