Seconds since Launch,Total Requests,Requests Per Sec,Requests Okay,Requests Relayed,Requests Error
730.7364127635956,1693454,2822.5,1646329,0,47125
732.7488539218903,1699017,2781.5,1651771,0,47246
734.7612638473511,1704457,2720.0,1657076,0,47381
736.7673227787018,1709184,2363.5,1661665,0,47519
738.7707285881042,1714628,2722.0,1666962,0,47666
740.7735970020294,1720627,2999.5,1672817,0,47810
742.78675365448,1725506,2439.5,1677555,0,47951
744.7890222072601,1730602,2548.0,1682506,0,48096
746.802003622055,1736168,2783.0,1687936,0,48232
748.8135509490967,1741310,2571.0,1692917,0,48393
750.8235466480255,1746584,2637.0,1698042,0,48542
752.8276596069336,1751579,2497.5,1702907,0,48672
754.8391737937927,1756265,2343.0,1707473,0,48792
756.8443737030029,1761526,2630.5,1712581,0,48945
758.8541100025177,1766171,2322.5,1717113,0,49058
760.8584673404694,1771266,2547.5,1722094,0,49172
762.8608784675598,1777181,2957.5,1727849,0,49332
764.8617181777954,1782159,2489.0,1732688,0,49471
766.8644614219666,1787745,2793.0,1738130,0,49615
768.8799993991852,1793604,2929.5,1743834,0,49770
770.891443490982,1799338,2867.0,1749429,0,49909
772.8928325176239,1804478,2570.0,1754431,0,50047
774.8990397453308,1809418,2470.0,1759228,0,50190
776.9050984382629,1815357,2969.5,1764997,0,50360
778.9111804962158,1820060,2351.5,1769580,0,50480
780.9240801334381,1824782,2361.0,1774184,0,50598
782.9341461658478,1830434,2826.0,1779701,0,50733
784.9467480182648,1835071,2318.5,1784217,0,50854
786.9475312232971,1839532,2230.5,1788583,0,50949
788.9495441913605,1844374,2421.0,1793305,0,51069
790.9527690410614,1849987,2806.5,1798770,0,51217
792.9577395915985,1855907,2960.0,1804551,0,51356
794.9642901420593,1860833,2463.0,1809357,0,51476
796.9685564041138,1864772,1969.5,1813211,0,51561
798.9692397117615,1868833,2030.5,1817179,0,51654
800.9823126792908,1873826,2496.5,1822047,0,51779
802.9829912185669,1879142,2658.0,1827216,0,51926
804.9901795387268,1884024,2441.0,1831961,0,52063
806.9909517765045,1889393,2684.5,1837182,0,52211
808.9921116828918,1894716,2661.5,1842379,0,52337
811.0025680065155,1900140,2712.0,1847649,0,52491
813.0174539089203,1904945,2402.5,1852329,0,52616
815.0240857601166,1909554,2304.5,1856830,0,52724
817.028037071228,1914975,2710.5,1862119,0,52856
819.0523142814636,1919938,2481.5,1866972,0,52966
821.056586265564,1924611,2336.5,1871525,0,53086
823.0700359344482,1930098,2743.5,1876854,0,53244
825.0760498046875,1935570,2736.0,1882181,0,53389
827.0841426849365,1940600,2515.0,1887081,0,53519
829.0902240276337,1945761,2580.5,1892096,0,53665
831.0974304676056,1951379,2809.0,1897599,0,53780
833.1116943359375,1956995,2808.0,1903049,0,53946
835.1136889457703,1962534,2769.5,1908417,0,54117
837.1171367168427,1967749,2607.5,1913491,0,54258
839.1253147125244,1972249,2250.0,1917878,0,54371
841.1286950111389,1978255,3003.0,1923724,0,54531
843.136958360672,1983466,2605.5,1928791,0,54675
845.1385803222656,1986309,1421.5,1931539,0,54770
847.1466431617737,1990141,1916.0,1935273,0,54868
849.150593996048,1994805,2332.0,1939825,0,54980
851.1647951602936,1999834,2514.5,1944737,0,55097
853.1720383167267,2004600,2383.0,1949387,0,55213
855.1795210838318,2010243,2821.5,1954879,0,55364
857.1859538555145,2015523,2640.0,1960020,0,55503
859.1918518543243,2020525,2501.0,1964887,0,55638
861.2012913227081,2025082,2278.5,1969323,0,55759
863.2149202823639,2030016,2467.0,1974126,0,55890
865.2258696556091,2035139,2561.5,1979120,0,56019
867.2300379276276,2040725,2793.0,1984554,0,56171
869.2432816028595,2045662,2468.5,1989365,0,56297
871.2495458126068,2050384,2361.0,1993963,0,56421
873.2538013458252,2055071,2343.5,1998528,0,56543
875.2540919780731,2059031,1980.0,2002394,0,56637
877.255850315094,2063767,2368.0,2007017,0,56750
879.265129327774,2069020,2626.5,2012134,0,56886
881.2738597393036,2072442,1711.0,2015455,0,56987
883.273877620697,2075982,1770.0,2018908,0,57074
885.2861142158508,2080739,2378.5,2023529,0,57210
887.2870800495148,2085675,2468.0,2028333,0,57342
889.2990875244141,2091106,2715.5,2033640,0,57466
891.3126485347748,2095428,2161.0,2037852,0,57576
893.3236908912659,2100304,2438.0,2042591,0,57713
895.3308596611023,2105121,2408.5,2047268,0,57853
897.3394649028778,2110020,2449.5,2052047,0,57973
899.3491089344025,2114855,2417.5,2056740,0,58115
901.3614926338196,2119798,2471.5,2061551,0,58247
903.3639762401581,2124226,2214.0,2065870,0,58356
905.3650815486908,2128944,2359.0,2070468,0,58476
907.3764793872833,2133595,2325.5,2074974,0,58621
909.385066986084,2138143,2274.0,2079379,0,58764
911.3889055252075,2142116,1986.5,2083274,0,58842
913.3947341442108,2146840,2362.0,2087860,0,58980
915.4055843353271,2151985,2572.5,2092875,0,59110
917.4065260887146,2155971,1993.0,2096762,0,59209
919.4095315933228,2160276,2152.5,2100949,0,59327
921.411669254303,2165570,2647.0,2106110,0,59460
923.414225101471,2170259,2344.5,2110665,0,59594
925.4244968891144,2176135,2938.0,2116417,0,59718
927.4278240203857,2180585,2225.0,2120762,0,59823
929.430006980896,2184146,1780.5,2124226,0,59920
931.4410471916199,2189906,2880.0,2129841,0,60065
933.4539172649384,2194947,2520.5,2134755,0,60192
935.4661676883698,2199101,2077.0,2138786,0,60315
937.470719575882,2204368,2633.5,2143910,0,60458
939.497752904892,2209162,2397.0,2148574,0,60588
941.5093050003052,2212902,1870.0,2152203,0,60699
943.5154044628143,2217737,2417.5,2156902,0,60835
945.5257596969604,2223217,2740.0,2162219,0,60998
947.534505367279,2227821,2302.0,2166693,0,61128
949.5452909469604,2232272,2225.5,2171026,0,61246
951.5473754405975,2237860,2794.0,2176481,0,61379
953.5523204803467,2243327,2733.5,2181792,0,61535
955.562658071518,2248576,2624.5,2186913,0,61663
957.5672717094421,2253464,2444.0,2191661,0,61803
959.5769028663635,2258502,2519.0,2196572,0,61930
961.5871155261993,2263868,2683.0,2201797,0,62071
963.6015565395355,2269570,2851.0,2207355,0,62215
965.6157052516937,2274038,2234.0,2211698,0,62340
967.6268076896667,2278032,1997.0,2215596,0,62436
969.6393928527832,2283453,2710.5,2220877,0,62576
971.6426796913147,2289154,2850.5,2226412,0,62742
973.661200761795,2294181,2513.5,2231315,0,62866
975.6739354133606,2299207,2513.0,2236215,0,62992
977.6752326488495,2304612,2702.5,2241466,0,63146
979.6769869327545,2309352,2370.0,2246074,0,63278
981.6863553524017,2314477,2562.5,2251031,0,63446
983.7003228664398,2320276,2899.5,2256662,0,63614
985.7123868465424,2326165,2944.5,2262402,0,63763
987.7214567661285,2331518,2676.5,2267620,0,63898
989.7353122234344,2336433,2457.5,2272410,0,64023
991.7376327514648,2341688,2627.5,2277526,0,64162
993.7555804252625,2346892,2602.0,2282605,0,64287
995.756231546402,2351391,2249.5,2286976,0,64415
997.7629868984222,2356489,2549.0,2291931,0,64558
999.7737901210785,2361649,2580.0,2296967,0,64682
1001.7778525352478,2366340,2345.5,2301550,0,64790
1003.7807841300964,2371453,2556.5,2306525,0,64928
1005.790590763092,2376234,2390.5,2311180,0,65054
1007.8115029335022,2382375,3070.5,2317171,0,65204
1009.8231754302979,2387233,2429.0,2321898,0,65335
1011.8313729763031,2391582,2174.5,2326137,0,65445
1013.8466455936432,2397103,2760.5,2331509,0,65594
1015.858882188797,2402363,2630.0,2336625,0,65738
1017.8607788085938,2407055,2346.0,2341183,0,65872
1019.8622405529022,2411417,2181.0,2345440,0,65977
1021.8744964599609,2416062,2322.5,2349963,0,66099
1023.8860330581665,2421917,2927.5,2355669,0,66248
