Seconds since Launch,Total Requests,Requests Per Sec,Requests Okay,Requests Relayed,Requests Error
301.0477590560913,578051,2910.5,537787,0,40264
359.26048517227173,747530,2945.5,695827,0,51703
421.43605613708496,929402,2921.5,865260,0,64142
481.63067984580994,1105147,2891.0,1029048,0,76099
543.8451280593872,1286192,2952.0,1197526,0,88666
600.0808854103088,1446194,2899.0,1346700,0,99494

